model,frame,decode_ms,infer_ms,track_ms,pipeline_ms,fps_proc,num_det_vehicle,mean_score_vehicle,frames_no_det,active_tracks,in_running,out_running,unique_ids,id_switches,segment
RetinaNet,1493,0.72,2093.05,0.72,2094.5,0.48,0,0.0,1,0,10,18,232,58,end
RetinaNet,1494,0.82,2098.97,0.71,2100.5,0.48,0,0.0,1,0,10,18,232,58,end
RetinaNet,1495,0.85,2109.42,0.74,2111.01,0.47,0,0.0,1,0,10,18,232,58,end
RetinaNet,1496,0.74,2062.57,0.9,2064.2,0.48,0,0.0,1,0,10,18,232,58,end
RetinaNet,1497,0.83,2045.28,0.83,2046.93,0.49,1,0.3633,0,0,10,18,232,58,end
RetinaNet,1498,0.74,2062.62,0.63,2064.0,0.48,0,0.0,1,0,10,18,232,58,end
RetinaNet,1499,0.84,2063.65,0.84,2065.32,0.48,1,0.3635,0,0,10,18,232,58,end
RetinaNet,1500,0.7,2089.62,0.64,2090.96,0.48,0,0.0,1,0,10,18,232,58,end
RetinaNet,1501,0.73,2060.39,0.67,2061.79,0.49,0,0.0,1,0,10,18,232,58,end
RetinaNet,1502,0.81,2060.0,0.78,2061.59,0.49,1,0.3607,0,0,10,18,232,58,end
RetinaNet,1503,0.71,2056.34,0.77,2057.83,0.49,1,0.3671,0,1,10,18,232,59,end
RetinaNet,1504,0.86,2050.72,0.77,2052.36,0.49,1,0.3538,0,1,10,18,232,59,end
RetinaNet,1505,0.7,2065.65,1.09,2067.44,0.48,1,0.3604,0,1,10,18,232,59,end
RetinaNet,1506,0.79,2065.94,0.76,2067.49,0.48,1,0.3546,0,1,10,18,232,59,end
RetinaNet,1507,0.72,2141.98,0.72,2143.41,0.47,0,0.0,1,0,10,18,232,59,end
RetinaNet,1508,0.83,2217.8,0.84,2219.47,0.45,1,0.3625,0,0,10,18,232,59,end
RetinaNet,1509,0.91,2070.47,0.68,2072.06,0.48,0,0.0,1,0,10,18,232,59,end
RetinaNet,1510,0.74,2082.43,0.71,2083.88,0.48,1,0.3543,0,0,10,18,232,59,end
RetinaNet,1511,0.82,2056.9,0.69,2058.41,0.49,1,0.3595,0,1,10,18,232,59,end
RetinaNet,1512,0.69,2068.46,0.58,2069.74,0.48,0,0.0,1,0,10,18,232,59,end
RetinaNet,1513,0.81,2146.43,0.59,2147.83,0.47,0,0.0,1,0,10,18,232,59,end
RetinaNet,1514,0.81,2229.43,0.67,2230.91,0.45,0,0.0,1,0,10,18,232,59,end
RetinaNet,1515,0.99,2197.68,0.57,2199.25,0.45,0,0.0,1,0,10,18,232,59,end
RetinaNet,1516,0.85,2148.44,0.6,2149.89,0.47,0,0.0,1,0,10,18,232,59,end
RetinaNet,1517,0.71,2108.16,0.6,2109.47,0.47,0,0.0,1,0,10,18,232,59,end
RetinaNet,1518,0.82,2086.39,0.57,2087.78,0.48,0,0.0,1,0,10,18,232,59,end
RetinaNet,1519,0.82,2067.2,0.57,2068.59,0.48,0,0.0,1,0,10,18,232,59,end
RetinaNet,1520,0.75,2089.72,0.6,2091.07,0.48,0,0.0,1,0,10,18,232,59,end
RetinaNet,1521,0.85,2080.84,0.59,2082.28,0.48,0,0.0,1,0,10,18,232,59,end
RetinaNet,1522,0.83,2058.81,0.66,2060.3,0.49,0,0.0,1,0,10,18,232,59,end
RetinaNet,1523,0.75,2146.17,0.81,2147.73,0.47,3,0.3577,0,0,10,18,232,59,end
RetinaNet,1524,0.88,2138.95,0.37,2140.2,0.47,0,0.0,1,0,10,18,232,59,end
RetinaNet,1525,0.74,2073.8,0.58,2075.12,0.48,1,0.359,0,0,10,18,232,59,end
RetinaNet,1526,0.72,2105.39,0.37,2106.48,0.47,0,0.0,1,0,10,18,232,59,end
RetinaNet,1527,0.78,2124.37,0.35,2125.5,0.47,0,0.0,1,0,10,18,232,59,end
RetinaNet,1528,0.77,2113.25,0.37,2114.39,0.47,0,0.0,1,0,10,18,232,59,end
RetinaNet,1529,0.89,2094.46,0.4,2095.75,0.48,0,0.0,1,0,10,18,232,59,end
RetinaNet,1530,0.74,2078.84,0.6,2080.18,0.48,2,0.3532,0,0,10,18,232,59,end
