model,frame,decode_ms,infer_ms,track_ms,pipeline_ms,fps_proc,num_det_vehicle,mean_score_vehicle,frames_no_det,active_tracks,in_running,out_running,unique_ids,id_switches,segment
Faster R-CNN,1456,1.19,2091.88,0.9,2093.97,0.48,5,0.5855,0,4,10,21,240,70,end
Faster R-CNN,1457,0.91,2132.41,1.0,2134.31,0.47,6,0.5319,0,5,10,21,240,70,end
Faster R-CNN,1458,0.93,2145.68,1.08,2147.69,0.47,6,0.5021,0,5,10,21,240,70,end
Faster R-CNN,1459,0.94,2156.64,0.99,2158.56,0.46,5,0.5875,0,5,10,21,240,70,end
Faster R-CNN,1460,0.81,2095.62,0.88,2097.31,0.48,3,0.7321,0,3,10,21,240,70,end
Faster R-CNN,1461,0.87,2079.39,0.91,2081.18,0.48,5,0.5647,0,3,10,21,240,70,end
Faster R-CNN,1462,0.87,2073.4,1.15,2075.42,0.48,5,0.5562,0,5,10,21,240,70,end
Faster R-CNN,1463,1.04,2061.48,0.92,2063.44,0.48,5,0.5708,0,5,10,21,240,70,end
Faster R-CNN,1464,1.11,2116.78,0.88,2118.77,0.47,5,0.6132,0,5,10,21,240,70,end
Faster R-CNN,1465,0.81,2096.64,0.89,2098.33,0.48,5,0.588,0,5,10,21,240,70,end
Faster R-CNN,1466,0.89,2103.59,0.93,2105.41,0.47,5,0.5892,0,5,10,21,240,70,end
Faster R-CNN,1467,0.85,2042.06,9.94,2052.84,0.49,5,0.5907,0,5,10,21,240,70,end
Faster R-CNN,1468,0.78,2049.92,0.84,2051.54,0.49,5,0.55,0,5,10,21,240,70,end
Faster R-CNN,1469,0.99,2109.85,0.98,2111.82,0.47,5,0.5791,0,5,10,21,240,70,end
Faster R-CNN,1470,1.03,2219.87,0.96,2221.86,0.45,6,0.5369,0,5,10,21,240,70,end
Faster R-CNN,1471,1.39,2230.12,1.29,2232.8,0.45,5,0.5658,0,5,10,21,241,70,end
Faster R-CNN,1472,1.24,2156.44,0.87,2158.55,0.46,5,0.5751,0,4,10,21,241,70,end
Faster R-CNN,1473,0.93,2099.91,0.88,2101.73,0.48,5,0.5545,0,5,10,21,241,70,end
Faster R-CNN,1474,1.07,2093.08,0.93,2095.08,0.48,5,0.6149,0,4,10,21,241,70,end
Faster R-CNN,1475,0.92,2096.84,0.95,2098.71,0.48,6,0.6536,0,3,10,21,241,70,end
Faster R-CNN,1476,0.86,2074.62,1.25,2076.73,0.48,7,0.5823,0,5,10,21,242,70,end
