model,frame,decode_ms,infer_ms,track_ms,pipeline_ms,fps_proc,num_det_vehicle,mean_score_vehicle,frames_no_det,active_tracks,in_running,out_running,unique_ids,id_switches,segment
KNN,105,0.81,0.0,0.14,0.95,1047.41,0,0.0,1,0,0,0,0,0,start
KNN,106,4.75,0.0,0.21,4.96,201.8,0,0.0,1,0,0,0,0,0,start
KNN,107,0.66,0.0,0.12,0.78,1286.42,0,0.0,1,0,0,0,0,0,start
KNN,108,2.57,80.83,0.12,83.52,11.97,0,0.0,1,0,0,0,0,0,start
KNN,109,0.79,0.0,0.13,0.92,1082.94,0,0.0,1,0,0,0,0,0,start
KNN,110,0.66,0.0,0.12,0.78,1285.77,0,0.0,1,0,0,0,0,0,start
KNN,111,1.12,0.0,0.22,1.34,745.1,0,0.0,1,0,0,0,0,0,start
KNN,112,4.63,77.54,0.09,82.26,12.16,0,0.0,1,0,0,0,0,0,start
KNN,113,0.79,0.0,0.14,0.94,1068.5,0,0.0,1,0,0,0,0,0,start
KNN,114,0.68,0.0,0.13,0.81,1235.46,0,0.0,1,0,0,0,0,0,start
KNN,115,0.76,0.0,0.13,0.89,1125.86,0,0.0,1,0,0,0,0,0,start
KNN,116,0.75,79.53,0.09,80.37,12.44,0,0.0,1,0,0,0,0,0,start
KNN,117,0.88,0.0,0.16,1.05,955.54,0,0.0,1,0,0,0,0,0,start
KNN,118,0.76,0.0,0.15,0.91,1103.0,0,0.0,1,0,0,0,0,0,start
KNN,119,0.75,0.0,0.14,0.89,1129.36,0,0.0,1,0,0,0,0,0,start
KNN,120,6.24,79.43,0.12,85.78,11.66,0,0.0,1,0,0,0,0,0,start
KNN,121,0.69,0.0,0.16,0.85,1182.96,0,0.0,1,0,0,0,0,0,start
KNN,122,3.43,0.0,0.14,3.57,279.88,0,0.0,1,0,0,0,0,0,start
KNN,123,0.71,0.0,0.14,0.84,1185.77,0,0.0,1,0,0,0,0,0,start
KNN,124,0.62,78.61,0.09,79.32,12.61,0,0.0,1,0,0,0,0,0,start
KNN,125,2.67,0.0,0.14,2.82,355.04,0,0.0,1,0,0,0,0,0,start
KNN,126,1.75,0.0,0.14,1.89,530.03,0,0.0,1,0,0,0,0,0,start
KNN,127,0.62,0.0,0.15,0.77,1294.99,0,0.0,1,0,0,0,0,0,start
KNN,128,0.58,79.18,0.11,79.87,12.52,0,0.0,1,0,0,0,0,0,start
KNN,129,0.97,0.0,0.14,1.11,897.59,0,0.0,1,0,0,0,0,0,start
KNN,130,0.63,0.0,0.15,0.79,1270.77,0,0.0,1,0,0,0,0,0,start
KNN,131,0.5,0.0,0.14,0.63,1576.11,0,0.0,1,0,0,0,0,0,start
KNN,132,12.56,76.25,0.09,88.9,11.25,0,0.0,1,0,0,0,0,0,start
KNN,133,1.0,0.0,0.15,1.15,869.66,0,0.0,1,0,0,0,0,0,start
KNN,134,0.65,0.0,0.12,0.77,1298.98,0,0.0,1,0,0,0,0,0,start
KNN,135,1.06,0.0,0.24,1.3,768.62,0,0.0,1,0,0,0,0,0,start
KNN,136,0.74,78.3,0.09,79.12,12.64,0,0.0,1,0,0,0,0,0,start
KNN,137,1.07,0.0,0.14,1.21,827.75,0,0.0,1,0,0,0,0,0,start
KNN,138,0.75,0.0,0.13,0.88,1141.39,0,0.0,1,0,0,0,0,0,start
KNN,139,0.63,0.0,0.13,0.77,1299.5,0,0.0,1,0,0,0,0,0,start
KNN,140,0.55,78.36,0.1,79.01,12.66,0,0.0,1,0,0,0,0,0,start
KNN,141,0.82,0.0,0.13,0.94,1059.97,0,0.0,1,0,0,0,0,0,start
KNN,142,0.66,0.0,0.16,0.82,1223.54,0,0.0,1,0,0,0,0,0,start
KNN,143,0.58,0.0,0.14,0.72,1390.8,0,0.0,1,0,0,0,0,0,start
KNN,144,9.2,80.73,0.1,90.04,11.11,0,0.0,1,0,0,0,0,0,start
KNN,145,1.01,0.0,0.19,1.21,829.85,0,0.0,1,0,0,0,0,0,start
KNN,146,0.75,0.0,0.17,0.93,1079.65,0,0.0,1,0,0,0,0,0,start
KNN,147,0.76,0.0,0.18,0.94,1059.78,0,0.0,1,0,0,0,0,0,start
KNN,148,0.82,86.38,0.11,87.3,11.45,0,0.0,1,0,0,0,0,0,start
KNN,149,0.99,0.0,0.16,1.15,866.64,0,0.0,1,0,0,0,0,0,start
KNN,150,0.69,0.0,0.15,0.85,1180.05,0,0.0,1,0,0,0,0,0,start
KNN,151,0.69,0.0,0.15,0.84,1189.47,0,0.0,1,0,0,0,0,0,start
KNN,152,0.63,91.93,0.1,92.66,10.79,0,0.0,1,0,0,0,0,0,start
KNN,153,0.84,0.0,0.21,1.05,949.87,0,0.0,1,0,0,0,0,0,start
KNN,154,0.72,0.0,0.15,0.87,1153.16,0,0.0,1,0,0,0,0,0,start
KNN,155,0.58,0.0,0.28,0.87,1152.42,0,0.0,1,0,0,0,0,0,start
KNN,156,15.46,85.41,0.1,100.97,9.9,0,0.0,1,0,0,0,0,0,start
KNN,157,0.81,0.0,0.15,0.97,1035.98,0,0.0,1,0,0,0,0,0,start
KNN,158,0.7,0.0,0.16,0.86,1165.32,0,0.0,1,0,0,0,0,0,start
KNN,159,1.15,0.0,0.25,1.4,714.2,0,0.0,1,0,0,0,0,0,start
KNN,160,0.81,88.31,0.09,89.21,11.21,0,0.0,1,0,0,0,0,0,start
KNN,161,0.82,0.0,0.15,0.97,1032.85,0,0.0,1,0,0,0,0,0,start
KNN,162,0.71,0.0,0.15,0.86,1165.74,0,0.0,1,0,0,0,0,0,start
KNN,163,0.89,0.0,0.15,1.04,962.9,0,0.0,1,0,0,0,0,0,start
KNN,164,0.86,92.02,0.1,92.98,10.75,0,0.0,1,0,0,0,0,0,start
KNN,165,0.82,0.0,0.15,0.98,1025.05,0,0.0,1,0,0,0,0,0,start
KNN,166,1.13,0.0,0.15,1.29,777.81,0,0.0,1,0,0,0,0,0,start
KNN,167,0.76,0.0,0.16,0.93,1077.5,0,0.0,1,0,0,0,0,0,start
KNN,168,15.31,81.94,0.14,97.39,10.27,0,0.0,1,0,0,0,0,0,start
KNN,169,0.92,0.0,0.16,1.08,927.29,0,0.0,1,0,0,0,0,0,start
KNN,170,0.75,0.0,0.16,0.9,1106.31,0,0.0,1,0,0,0,0,0,start
KNN,171,0.74,0.0,0.15,0.89,1120.62,0,0.0,1,0,0,0,0,0,start
KNN,172,0.59,87.09,0.1,87.77,11.39,0,0.0,1,0,0,0,0,0,start
KNN,173,0.88,0.0,0.15,1.03,971.4,0,0.0,1,0,0,0,0,0,start
KNN,174,0.73,0.0,0.18,0.91,1097.79,0,0.0,1,0,0,0,0,0,start
KNN,175,0.69,0.0,0.15,0.84,1188.87,0,0.0,1,0,0,0,0,0,start
KNN,176,0.86,88.5,0.11,89.47,11.18,0,0.0,1,0,0,0,0,0,start
KNN,177,0.89,0.0,0.16,1.05,953.05,0,0.0,1,0,0,0,0,0,start
KNN,178,0.76,0.0,0.17,0.93,1079.5,0,0.0,1,0,0,0,0,0,start
KNN,179,0.76,0.0,0.15,0.91,1098.27,0,0.0,1,0,0,0,0,0,start
KNN,180,12.24,100.63,0.09,112.97,8.85,0,0.0,1,0,0,0,0,0,start
KNN,181,0.77,0.0,0.15,0.92,1090.32,0,0.0,1,0,0,0,0,0,start
KNN,182,0.87,0.0,0.18,1.04,957.34,0,0.0,1,0,0,0,0,0,start
KNN,183,0.69,0.0,0.16,0.84,1184.13,0,0.0,1,0,0,0,0,0,start
KNN,184,0.9,95.46,0.09,96.45,10.37,0,0.0,1,0,0,0,0,0,start
KNN,185,0.79,0.0,0.14,0.93,1074.88,0,0.0,1,0,0,0,0,0,start
KNN,186,0.85,0.0,0.16,1.02,984.57,0,0.0,1,0,0,0,0,0,start
KNN,187,0.82,0.0,0.18,1.01,994.65,0,0.0,1,0,0,0,0,0,start
KNN,188,0.81,80.28,0.09,81.18,12.32,0,0.0,1,0,0,0,0,0,start
KNN,189,0.75,0.0,0.14,0.89,1119.02,0,0.0,1,0,0,0,0,0,start
KNN,190,0.75,0.0,0.13,0.89,1128.69,0,0.0,1,0,0,0,0,0,start
KNN,191,0.62,0.0,0.13,0.75,1328.02,0,0.0,1,0,0,0,0,0,start
KNN,192,12.08,82.2,0.09,94.37,10.6,0,0.0,1,0,0,0,0,0,start
KNN,193,0.97,0.0,0.14,1.11,899.26,0,0.0,1,0,0,0,0,0,start
KNN,194,0.75,0.0,0.13,0.88,1138.5,0,0.0,1,0,0,0,0,0,start
KNN,195,0.59,0.0,0.14,0.73,1361.66,0,0.0,1,0,0,0,0,0,start
KNN,196,1.84,75.03,0.09,76.97,12.99,0,0.0,1,0,0,0,0,0,start
KNN,197,0.82,0.0,0.14,0.97,1034.03,0,0.0,1,0,0,0,0,0,start
KNN,198,0.65,0.0,0.13,0.78,1290.11,0,0.0,1,0,0,0,0,0,start
